order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,_sdc_deleted_at,_sdc_received_at,_sdc_extracted_at,_sdc_batched_at,_sdc_table_version,_sdc_sequence,_sdc_source_file,_sdc_source_lineno,_sdc_sync_started_at,order_id,product_id,unit_price,quantity,discount,_sdc_batched_at,_sdc_received_at,_sdc_deleted_at,_sdc_extracted_at,_sdc_table_version,_sdc_sequence,_sdc_source_file,_sdc_source_lineno,_sdc_sync_started_at
10387,SANTG,1,1996-12-18,1997-01-15,1996-12-20,2,93.63,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway,,2025-01-31 16:54:09.829552,2025-01-31 16:46:07.175019,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,141,1738342429848,10387,71,17.2,15,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.313734,,2025-01-31 16:25:34.470979,,1738342448314,order_details-20250131T132534.singer.gz,372,1738342429848
10388,SEVES,2,1996-12-19,1997-01-16,1996-12-20,1,34.86,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,,2025-01-31 16:54:09.829632,2025-01-31 16:46:07.175044,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,142,1738342429848,10388,45,7.6,15,0.2,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.313787,,2025-01-31 16:25:34.470994,,1738342448314,order_details-20250131T132534.singer.gz,373,1738342429848
10388,SEVES,2,1996-12-19,1997-01-16,1996-12-20,1,34.86,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,,2025-01-31 16:54:09.829632,2025-01-31 16:46:07.175044,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,142,1738342429848,10388,52,5.6,20,0.2,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.313839,,2025-01-31 16:25:34.471008,,1738342448314,order_details-20250131T132534.singer.gz,374,1738342429848
10388,SEVES,2,1996-12-19,1997-01-16,1996-12-20,1,34.86,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,,2025-01-31 16:54:09.829632,2025-01-31 16:46:07.175044,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,142,1738342429848,10388,53,26.2,40,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.313889,,2025-01-31 16:25:34.471023,,1738342448314,order_details-20250131T132534.singer.gz,375,1738342429848
10389,BOTTM,4,1996-12-20,1997-01-17,1996-12-24,2,47.42,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,,2025-01-31 16:54:09.829712,2025-01-31 16:46:07.175069,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,143,1738342429848,10389,10,24.8,16,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.313941,,2025-01-31 16:25:34.471039,,1738342448314,order_details-20250131T132534.singer.gz,376,1738342429848
10389,BOTTM,4,1996-12-20,1997-01-17,1996-12-24,2,47.42,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,,2025-01-31 16:54:09.829712,2025-01-31 16:46:07.175069,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,143,1738342429848,10389,55,19.2,15,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.313993,,2025-01-31 16:25:34.471054,,1738342448314,order_details-20250131T132534.singer.gz,377,1738342429848
10389,BOTTM,4,1996-12-20,1997-01-17,1996-12-24,2,47.42,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,,2025-01-31 16:54:09.829712,2025-01-31 16:46:07.175069,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,143,1738342429848,10389,62,39.4,20,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314045,,2025-01-31 16:25:34.471069,,1738342448314,order_details-20250131T132534.singer.gz,378,1738342429848
10389,BOTTM,4,1996-12-20,1997-01-17,1996-12-24,2,47.42,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,,2025-01-31 16:54:09.829712,2025-01-31 16:46:07.175069,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,143,1738342429848,10389,70,12,30,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314097,,2025-01-31 16:25:34.471084,,1738342448314,order_details-20250131T132534.singer.gz,379,1738342429848
10390,ERNSH,6,1996-12-23,1997-01-20,1996-12-26,1,126.38,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.829796,2025-01-31 16:46:07.175093,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,144,1738342429848,10390,31,10,60,0.1,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314149,,2025-01-31 16:25:34.471099,,1738342448314,order_details-20250131T132534.singer.gz,380,1738342429848
10390,ERNSH,6,1996-12-23,1997-01-20,1996-12-26,1,126.38,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.829796,2025-01-31 16:46:07.175093,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,144,1738342429848,10390,35,14.4,40,0.1,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314201,,2025-01-31 16:25:34.471114,,1738342448314,order_details-20250131T132534.singer.gz,381,1738342429848
10390,ERNSH,6,1996-12-23,1997-01-20,1996-12-26,1,126.38,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.829796,2025-01-31 16:46:07.175093,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,144,1738342429848,10390,46,9.6,45,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314253,,2025-01-31 16:25:34.471129,,1738342448314,order_details-20250131T132534.singer.gz,382,1738342429848
10390,ERNSH,6,1996-12-23,1997-01-20,1996-12-26,1,126.38,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.829796,2025-01-31 16:46:07.175093,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,144,1738342429848,10390,72,27.8,24,0.1,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314305,,2025-01-31 16:25:34.471144,,1738342448314,order_details-20250131T132534.singer.gz,383,1738342429848
10391,DRACD,3,1996-12-23,1997-01-20,1996-12-31,3,5.45,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany,,2025-01-31 16:54:09.829877,2025-01-31 16:46:07.17512,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,145,1738342429848,10391,13,4.8,18,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314356,,2025-01-31 16:25:34.471159,,1738342448314,order_details-20250131T132534.singer.gz,384,1738342429848
10392,PICCO,2,1996-12-24,1997-01-21,1997-01-01,3,122.46,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,,2025-01-31 16:54:09.829967,2025-01-31 16:46:07.175145,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,146,1738342429848,10392,69,28.8,50,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314407,,2025-01-31 16:25:34.471174,,1738342448314,order_details-20250131T132534.singer.gz,385,1738342429848
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.830052,2025-01-31 16:46:07.175169,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,147,1738342429848,10393,2,15.2,25,0.25,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314458,,2025-01-31 16:25:34.471189,,1738342448314,order_details-20250131T132534.singer.gz,386,1738342429848
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.830052,2025-01-31 16:46:07.175169,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,147,1738342429848,10393,14,18.6,42,0.25,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314514,,2025-01-31 16:25:34.471204,,1738342448315,order_details-20250131T132534.singer.gz,387,1738342429848
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.830052,2025-01-31 16:46:07.175169,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,147,1738342429848,10393,25,11.2,7,0.25,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314568,,2025-01-31 16:25:34.471219,,1738342448315,order_details-20250131T132534.singer.gz,388,1738342429848
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.830052,2025-01-31 16:46:07.175169,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,147,1738342429848,10393,26,24.9,70,0.25,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314619,,2025-01-31 16:25:34.471234,,1738342448315,order_details-20250131T132534.singer.gz,389,1738342429848
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.830052,2025-01-31 16:46:07.175169,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,147,1738342429848,10393,31,10,32,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.31467,,2025-01-31 16:25:34.47125,,1738342448315,order_details-20250131T132534.singer.gz,390,1738342429848
10394,HUNGC,1,1996-12-25,1997-01-22,1997-01-03,3,30.34,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,,2025-01-31 16:54:09.830133,2025-01-31 16:46:07.175192,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,148,1738342429848,10394,13,4.8,10,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314722,,2025-01-31 16:25:34.471265,,1738342448315,order_details-20250131T132534.singer.gz,391,1738342429848
10394,HUNGC,1,1996-12-25,1997-01-22,1997-01-03,3,30.34,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,,2025-01-31 16:54:09.830133,2025-01-31 16:46:07.175192,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,148,1738342429848,10394,62,39.4,10,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314774,,2025-01-31 16:25:34.47128,,1738342448315,order_details-20250131T132534.singer.gz,392,1738342429848
10395,HILAA,6,1996-12-26,1997-01-23,1997-01-03,1,184.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,,2025-01-31 16:54:09.830221,2025-01-31 16:46:07.175219,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,149,1738342429848,10395,46,9.6,28,0.1,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314825,,2025-01-31 16:25:34.471295,,1738342448315,order_details-20250131T132534.singer.gz,393,1738342429848
10395,HILAA,6,1996-12-26,1997-01-23,1997-01-03,1,184.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,,2025-01-31 16:54:09.830221,2025-01-31 16:46:07.175219,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,149,1738342429848,10395,53,26.2,70,0.1,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314876,,2025-01-31 16:25:34.47131,,1738342448315,order_details-20250131T132534.singer.gz,394,1738342429848
10395,HILAA,6,1996-12-26,1997-01-23,1997-01-03,1,184.41,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,,2025-01-31 16:54:09.830221,2025-01-31 16:46:07.175219,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,149,1738342429848,10395,69,28.8,8,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314928,,2025-01-31 16:25:34.471325,,1738342448315,order_details-20250131T132534.singer.gz,395,1738342429848
10396,FRANK,1,1996-12-27,1997-01-10,1997-01-06,3,135.35,Frankenversand,Berliner Platz 43,München,,80805,Germany,,2025-01-31 16:54:09.830305,2025-01-31 16:46:07.175246,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,150,1738342429848,10396,23,7.2,40,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.314979,,2025-01-31 16:25:34.47134,,1738342448315,order_details-20250131T132534.singer.gz,396,1738342429848
10396,FRANK,1,1996-12-27,1997-01-10,1997-01-06,3,135.35,Frankenversand,Berliner Platz 43,München,,80805,Germany,,2025-01-31 16:54:09.830305,2025-01-31 16:46:07.175246,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,150,1738342429848,10396,71,17.2,60,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.31503,,2025-01-31 16:25:34.471355,,1738342448315,order_details-20250131T132534.singer.gz,397,1738342429848
10396,FRANK,1,1996-12-27,1997-01-10,1997-01-06,3,135.35,Frankenversand,Berliner Platz 43,München,,80805,Germany,,2025-01-31 16:54:09.830305,2025-01-31 16:46:07.175246,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,150,1738342429848,10396,72,27.8,21,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.31508,,2025-01-31 16:25:34.47137,,1738342448315,order_details-20250131T132534.singer.gz,398,1738342429848
10397,PRINI,5,1996-12-27,1997-01-24,1997-01-02,1,60.26,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,,2025-01-31 16:54:09.830384,2025-01-31 16:46:07.175272,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,151,1738342429848,10397,21,8,10,0.15,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315131,,2025-01-31 16:25:34.471385,,1738342448315,order_details-20250131T132534.singer.gz,399,1738342429848
10397,PRINI,5,1996-12-27,1997-01-24,1997-01-02,1,60.26,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal,,2025-01-31 16:54:09.830384,2025-01-31 16:46:07.175272,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,151,1738342429848,10397,51,42.4,18,0.15,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315181,,2025-01-31 16:25:34.471402,,1738342448315,order_details-20250131T132534.singer.gz,400,1738342429848
10398,SAVEA,2,1996-12-30,1997-01-27,1997-01-09,3,89.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.830464,2025-01-31 16:46:07.175296,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,152,1738342429848,10398,35,14.4,30,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315232,,2025-01-31 16:25:34.471418,,1738342448315,order_details-20250131T132534.singer.gz,401,1738342429848
10398,SAVEA,2,1996-12-30,1997-01-27,1997-01-09,3,89.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,,2025-01-31 16:54:09.830464,2025-01-31 16:46:07.175296,2025-01-31 16:54:09.781973,,1738342449830,public-orders-20250131T134606.singer.gz,152,1738342429848,10398,55,19.2,120,0.1,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315285,,2025-01-31 16:25:34.471433,,1738342448315,order_details-20250131T132534.singer.gz,402,1738342429848
10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,27.36,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,,2025-01-31 16:54:09.830543,2025-01-31 16:46:07.17532,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,153,1738342429848,10399,68,10,60,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315338,,2025-01-31 16:25:34.471448,,1738342448315,order_details-20250131T132534.singer.gz,403,1738342429848
10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,27.36,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,,2025-01-31 16:54:09.830543,2025-01-31 16:46:07.17532,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,153,1738342429848,10399,71,17.2,30,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315389,,2025-01-31 16:25:34.471463,,1738342448315,order_details-20250131T132534.singer.gz,404,1738342429848
10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,27.36,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,,2025-01-31 16:54:09.830543,2025-01-31 16:46:07.17532,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,153,1738342429848,10399,76,14.4,35,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.31544,,2025-01-31 16:25:34.471478,,1738342448315,order_details-20250131T132534.singer.gz,405,1738342429848
10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,27.36,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark,,2025-01-31 16:54:09.830543,2025-01-31 16:46:07.17532,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,153,1738342429848,10399,77,10.4,14,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315491,,2025-01-31 16:25:34.471493,,1738342448315,order_details-20250131T132534.singer.gz,406,1738342429848
10400,EASTC,1,1997-01-01,1997-01-29,1997-01-16,3,83.93,Eastern Connection,35 King George,London,,WX3 6FW,UK,,2025-01-31 16:54:09.830625,2025-01-31 16:46:07.175394,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,154,1738342429848,10400,29,99,21,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315543,,2025-01-31 16:25:34.471507,,1738342448316,order_details-20250131T132534.singer.gz,407,1738342429848
10400,EASTC,1,1997-01-01,1997-01-29,1997-01-16,3,83.93,Eastern Connection,35 King George,London,,WX3 6FW,UK,,2025-01-31 16:54:09.830625,2025-01-31 16:46:07.175394,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,154,1738342429848,10400,35,14.4,35,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315595,,2025-01-31 16:25:34.471522,,1738342448316,order_details-20250131T132534.singer.gz,408,1738342429848
10400,EASTC,1,1997-01-01,1997-01-29,1997-01-16,3,83.93,Eastern Connection,35 King George,London,,WX3 6FW,UK,,2025-01-31 16:54:09.830625,2025-01-31 16:46:07.175394,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,154,1738342429848,10400,49,16,30,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315647,,2025-01-31 16:25:34.471537,,1738342448316,order_details-20250131T132534.singer.gz,409,1738342429848
10401,RATTC,1,1997-01-01,1997-01-29,1997-01-10,1,12.51,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.830705,2025-01-31 16:46:07.175432,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,155,1738342429848,10401,30,20.7,18,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315698,,2025-01-31 16:25:34.471552,,1738342448316,order_details-20250131T132534.singer.gz,410,1738342429848
10401,RATTC,1,1997-01-01,1997-01-29,1997-01-10,1,12.51,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.830705,2025-01-31 16:46:07.175432,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,155,1738342429848,10401,56,30.4,70,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315751,,2025-01-31 16:25:34.471566,,1738342448316,order_details-20250131T132534.singer.gz,411,1738342429848
10401,RATTC,1,1997-01-01,1997-01-29,1997-01-10,1,12.51,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.830705,2025-01-31 16:46:07.175432,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,155,1738342429848,10401,65,16.8,20,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315803,,2025-01-31 16:25:34.47158,,1738342448316,order_details-20250131T132534.singer.gz,412,1738342429848
10401,RATTC,1,1997-01-01,1997-01-29,1997-01-10,1,12.51,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.830705,2025-01-31 16:46:07.175432,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,155,1738342429848,10401,71,17.2,60,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315855,,2025-01-31 16:25:34.471594,,1738342448316,order_details-20250131T132534.singer.gz,413,1738342429848
10402,ERNSH,8,1997-01-02,1997-02-13,1997-01-10,2,67.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.830785,2025-01-31 16:46:07.175459,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,156,1738342429848,10402,23,7.2,60,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315906,,2025-01-31 16:25:34.471608,,1738342448316,order_details-20250131T132534.singer.gz,414,1738342429848
10402,ERNSH,8,1997-01-02,1997-02-13,1997-01-10,2,67.88,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.830785,2025-01-31 16:46:07.175459,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,156,1738342429848,10402,63,35.1,65,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.315959,,2025-01-31 16:25:34.471623,,1738342448316,order_details-20250131T132534.singer.gz,415,1738342429848
10403,ERNSH,4,1997-01-03,1997-01-31,1997-01-09,3,73.79,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.830866,2025-01-31 16:46:07.175486,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,157,1738342429848,10403,16,13.9,21,0.15,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.31601,,2025-01-31 16:25:34.471638,,1738342448316,order_details-20250131T132534.singer.gz,416,1738342429848
10403,ERNSH,4,1997-01-03,1997-01-31,1997-01-09,3,73.79,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,,2025-01-31 16:54:09.830866,2025-01-31 16:46:07.175486,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,157,1738342429848,10403,48,10.2,70,0.15,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.316066,,2025-01-31 16:25:34.471654,,1738342448316,order_details-20250131T132534.singer.gz,417,1738342429848
10404,MAGAA,2,1997-01-03,1997-01-31,1997-01-08,1,155.97,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,,2025-01-31 16:54:09.830947,2025-01-31 16:46:07.177831,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,158,1738342429848,10404,26,24.9,30,0.05,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.31612,,2025-01-31 16:25:34.471668,,1738342448316,order_details-20250131T132534.singer.gz,418,1738342429848
10404,MAGAA,2,1997-01-03,1997-01-31,1997-01-08,1,155.97,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,,2025-01-31 16:54:09.830947,2025-01-31 16:46:07.177831,2025-01-31 16:54:09.781973,,1738342449831,public-orders-20250131T134606.singer.gz,158,1738342429848,10404,42,11.2,40,0.05,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.316174,,2025-01-31 16:25:34.471685,,1738342448316,order_details-20250131T132534.singer.gz,419,1738342429848
